Unnamed: 0	tweet_id	text	science_related	scientific_claim	scientific_reference	scientific_context
1046	1.18763E+18	This impressive new surf lake near Bristol can generate up to 1,000 waves an hour and is 100% powered by renewables.. https://t.co/GA0FQrlDsT	1	1.0	0.0	0.0
1047	1.18866E+18	Repeat after me: - Maps & No-Maps DO NOT belong in the LGBT+ - That is only comfirming established bias from anti-lgbt+ groups thus hurting our growth - Pedophilia is a form of mental disorder and IS TREATABLE. - Pedos are not oppressed. - We have the right to protect ourselves	1	1.0	0.0	0.0
1076	1.20792E+18	How New Orleans Reduced Its Homeless Population By 90 Percent https://t.co/N1IGCaCdbw	1	1.0	0.0	0.0
1095	1.22388E+18	On #WorldWetlandsDay we remind nations considering their Nationally Determined Contributions -NDCs- to fulfil their #ClimateAction plans & achieve targets under #ParisAgreement. that Wetlands are important carbon stores that function best when intact #WetlandBiodiversityMatters https://t.co/OfzahVQ81E	1	1.0	0.0	0.0
1096	1.22931E+18	Weather damage affects rail traffic in several federal states https://t.co/fcn3t02zXe	1	1.0	0.0	0.0
1102	1.23569E+18	@ComfortablySmug @EricTrump While Trump didn't explicitly say that sick Americans should go to work, he did state that those with mild coronavirus cases can still recover while going about their daily lives — an assertion that contradicts public health officials' recommendations on how to manage the illness	1	1.0	0.0	0.0
1105	1.23639E+18	@GreatTammie @RudeRicky @latimes Got houseless? Want to have #PublicHealth for the survival of the human species? HOUSING and HEALTHCARE! #CORONAVIRUS “Oregon’s homeless at risk for coronavirus. The crowded conditions in which the homeless live make them more susceptible to the virus.” https://t.co/KwchIaTGck	1	1.0	0.0	0.0
1111	1.24024E+18	"""Optimism is the faith that leads to achievement. Nothing can be done without hope and confidence."" - Helen Keller #AsiManshiDebut"	1	1.0	0.0	0.0
1117	1.24072E+18	We know that #coronavirus is a cause for concern and stress for many. Whether you're #WorkingFromHome, #SocialDistancing or #SelfIsolating, it's important to look after our wellbeing. Find out how you can support your mental health: https://t.co/f0D8tTQvpx https://t.co/JgfT7Lcs9T	1	1.0	0.0	0.0
1126	1.24552E+18	Music has the ability to repair brain damage as well as return lost memories. #haitian #music	1	1.0	0.0	0.0
1130	1.24974E+18	Turkey reports lower number of coronavirus cases for a second day in row. 4,093 cases were reported Monday, down by 696 when compared to the previous day, 4,789. 61,049 sickened since March 10 and 1,296 have died since March 17, per @drfahrettinkoca About 4K recoveries so far	1	1.0	0.0	0.0
1131	1.25062E+18	Did you know eye exercises & vision therapy can help with digital eye strain & certain eye conditions? Eye exercises will strengthen weak eye muscles, improve blood circulation & muscle tone. Try these eye exercise for a better & stronger vision 👁👁💙✨ #CentralAmericanTwitter https://t.co/KKrwUFJRvG	1	1.0	0.0	0.0
1141	1.25591E+18	@rantingelisa @KatyMontgomerie @JackieDP @NewgentTGA This part, science illiterate one: ‘The overall mortality for sex-reassigned persons was higher during follow-up (aHR 2.8; 95% CI 1.8–4.3) than for controls of the same birth sex, particularly death from suicide	1	1.0	0.0	0.0
1147	1.26331E+18	@chuckwoolery Yes me, too. Ventilation can be very dangerous, any Pulmonary Dr. will support that. When my husband had cardiac arrest he was on for 6 days, the Pulmonary Physician worked to get him off it ASAP, otherwise body becomes dependent & they may never be able to breath on their own	1	1.0	0.0	0.0
1159	1.27331E+18	The suicide rate is higher because of lack of opportunities, unemployment a faulty healthcare system, men feeling expendable and lack of fathers. How is this going to address any of that? America is low on the happiness index. https://t.co/RdybLtFb1Q	1	1.0	0.0	0.0
1183	1.28675E+18	@EmericanJohnson OK I will try to cancel. Here is a hot take that might cause some vocal disagreement with some vietnamese: Le Duan was not strategically competent and ran the war badly. Giap was better but still not exactly a military genius. Loads of errors cost many lives. They still won tho	1	1.0	0.0	0.0
1186	1.29377E+18	"HCQ saves lives! ""Why would the non-doctors, Google, Twitter, Facebook, try to stop people from getting something that really does help people? It certainly helped me."" Rep. Louie Gohmert to Newsmax TV: They Wanted Me to 'Just Die'; HCQ Saved Me https://t.co/39mGOvQyDy"	1	1.0	0.0	0.0
1187	1.29391E+18	Today the El Paso Department of Health reports 20 COVID-19 deaths. While this is the highest single-day increase, the deaths did not occur on the same day. https://t.co/p6NmrYpR0U	1	1.0	0.0	0.0
1200	1.30192E+18	The difference between how smoking and obesity are treated, despite producing roughly similar results for public health (tho obesity might be worse now) is fascinating	1	1.0	0.0	0.0
1219	1.31361E+18	@Ali_at_home @Juneo_x @magoniareview @JuliaHB1 @WomensPrize Trans people support only trans people. Ask Lesbians whose dating sites are infested with men. I don't buy your thinking, you won't persuade me so goodnight.	1	1.0	0.0	0.0
1226	1.31857E+18	@Jubair22 My question is how many of these deaths are really COVID? Like I said earlier, Flu cases have dropped 90% this year. I seriously doubt that the Flu virus just disappeared. I have a feeling that some, not all, of these COVID deaths could be Flu related.	1	1.0	0.0	0.0
1229	1.32006E+18	The COVID-19 pandemic is not over. Incorrect information can cost lives — it undermines our efforts to control the virus and protect those most at risk. Today I make a #PledgetoPause before I share information online — will you join me? https://t.co/PB5mefqdnd	1	1.0	0.0	0.0
1255	1.34046E+18	@LaylaFanucci @realDonaldTrump I'm sorry but we DO NOT have 1/4 of million dead from covid. Total deaths in the U.S.. are actually lower this yr than yrs before. Do some research on your own and quit believing everything you hear on the news.	1	1.0	0.0	0.0
16	3.44257E+17	@RepCohen @SenAlexander @SenBobCorker pls support #NIH funding to help fight #pancreaticcancer @PanCAN @PanCANMemphis #ifight4MyDad	1	0.0	0.0	1.0
145	4.83587E+17	The who, what, when, where, and why of the @BloombergCities & @nesta_uk #Iteams research http://t.co/1tCfbw4QPI #innovation #publicsector	1	0.0	0.0	1.0
208	5.27824E+17	Lupus Research Institute Awards $1-Million Grants to Discover What Causes Lupus http://t.co/aXopNmLyI7	1	0.0	0.0	1.0
252	5.688E+17	The House science committee anti-NSF witch hunt is now demanding information on grants in the physical sciences. http://t.co/2tfH4XUeLk	1	0.0	0.0	1.0
286	6.01025E+17	#MSGDonated4Million to support the research of Thalassemia & AIDS cure	1	0.0	0.0	1.0
357	6.61311E+17	George #Boole Boolean logic inventor b OTD 1815: his Cork plaque https://t.co/y20LI0xGyQ #Boole200 @georgeboole200 https://t.co/3Ufu08KrrW	1	0.0	0.0	1.0
379	6.76126E+17	VIDEO: Dr. Keith Flaherty talks about the genetics of cancer, #targetedtherapy, #clinicaltrials, precision medicine https://t.co/oFjd4YEEZe	1	0.0	0.0	1.0
425	7.07972E+17	Brexit: the implications for life sciences https://t.co/9U7iNYwouw	1	0.0	0.0	1.0
431	7.10963E+17	How is @UChicagoIME shaping the future of science? Find out on April 6: https://t.co/bUwFwv58SO https://t.co/tLCunXaU4n	1	0.0	0.0	1.0
476	7.42368E+17	The War On Science: What It Is And How To Win It [Greg Laden's Blog]: Thinker, writer, and ind... https://t.co/n0R0dmssXQ #Science #nTLD	1	0.0	0.0	1.0
655	8.804E+17	The Rise of bilingual #sciencejournalism #ECSJ2017 @jarimakinen @nuriajar @swaforini @fedkukso https://t.co/3P7gdyQUyb	1	0.0	0.0	1.0
663	8.8705E+17	Keep checking in on latest @ealcs1 articles. Soon roundtable on @G_A_Musila's landmark book!#MyTwitterAnniversary https://t.co/T3MqpEjemP https://t.co/AWzGFaGcOE	1	0.0	0.0	1.0
682	8.99207E+17	@blynntopsfield wow lots of cancer research supports trump - no surprise	1	0.0	0.0	1.0
700	9.13723E+17	Science, Meaning and the Imagination: How can we bring the human being back into our science? https://t.co/8tBo3aLRJK https://t.co/1Xezcj7Cci	1	0.0	0.0	1.0
729	9.31215E+17	Florence & Herbert Irving have given $700 million to @Columbia & @nyphospital to dramatically advance #cancer research & treatment, building on 3 decades of support for @ColumbiaMed & @columbiacancer https://t.co/Ql7o8H7Q5J	1	0.0	0.0	1.0
749	9.41862E+17	The forbidden words are “vulnerable,” “entitlement,” “diversity,” “transgender,” “fetus,” “evidence-based” and “science-based.” https://t.co/6Olvpyz5JR	1	0.0	0.0	1.0
775	9.652E+17	This conference on mental health nursing takes place in September in Manchester #MHRN2018 - open for submissions - deadline 27 April https://t.co/juOH84CdEo	1	0.0	0.0	1.0
779	9.71042E+17	From March 5 - 9 @FieldsInstitute's workshop on human-environment systems brings together researchers presenting advances on how to protect biodiversity, control species invasions, create resilient ecosystems, and much more. https://t.co/azsmfF9Zda https://t.co/kTUFZCOng0	1	0.0	0.0	1.0
789	9.78693E+17	And the winners of the 2018 Five College DataFest are: https://t.co/mQI0Yg6qIC #asadatafest	1	0.0	0.0	1.0
814	1.00044E+18	BREAKING: Astronaut Alan Bean, fourth man to walk on moon, dies at 86 https://t.co/LPWIb4BN3U	1	0.0	0.0	1.0
846	1.02689E+18	@anshulkundaje @NipsConference Would love to see MLCB as a full conference, with workshops in genomics, immunology, &c.	1	0.0	0.0	1.0
888	1.05514E+18	Major new funding and a race and oral histories project for UCSD's new Institute of Arts & Humanities, a spooky events guide, tonight's (!) Vi Khi Nao reading at SDSU, and more for my first @voiceofsandiego Culture Report https://t.co/WESXjIUreb	1	0.0	0.0	1.0
951	1.1122E+18	RT @thakurfdn: @thakurfdn announces investigative grants for reporting in #publichealth INR 500,000 for six month reporting assignment; freedom to publish in media-house of your choice. Apply on-line starting April 20, 2019 at https://t.co/4ZBUnqrtaJ https://t.co/8ZLlaqJhM6	1	0.0	0.0	1.0
967	1.12362E+18	@katythakkar1 @NeilWoodward20 PALM by @AndersonWinkler —> https://t.co/fSN9cntWvB. We used it successfully for this purpose via non-parametric route. Highly recommended piece of remarkably powerful statistical inference software.	1	0.0	0.0	1.0
971	1.12771E+18	"Join us for the Franklin First UMC BioBlitz on Saturday, May 18 at the Franklin First UMC Main Campus. Here scientists, families, students, teachers, and the community work together to get a snapshot of the ""wild"" spaces of our 107-acre campus. Register: https://t.co/wM5M139iqG https://t.co/1A3Eh6gVHO"	1	0.0	0.0	1.0
1034	1.1788E+18	.@Frontier_Usyd is hosting a Frontotemporal Dementia (FTD) Information & Support Day for Families and Carers. Hear from our academics about all the latest research and support services #USydBMC https://t.co/TFZ8lSp4pV	1	0.0	0.0	1.0
1037	1.18159E+18	This #MentalHealthAwarenessWeek, Prof John Sheehan our Consultant in Perinatal psychiatry will be speaking about 'Managing depression & bipolar disorder in pregnancy & postpartum period' at the @aware conference this Sat. For clinicians & public alike. https://t.co/xOTCCftRBW https://t.co/CpHvZrpB7m	1	0.0	0.0	1.0
1100	1.23555E+18	Congratulations to @iliciub1 for receiving the Puskas Memorial Fellowship https://t.co/oqFTMuyFHq Ilinca studies malaria transmission dynamics with a focus on within-vector parasite interactions #WomenInSTEM @womeninmalaria @PurdueBiolSci @PurdueEEB	1	0.0	0.0	1.0
1104	1.23576E+18	Freeman J. Dyson, a mathematical prodigy who left his mark on subatomic physics before gaining public renown as a writer and technological visionary, has died https://t.co/IDtWxjBUsk	1	0.0	0.0	1.0
1127	1.24788E+18	Canadian? Take 5 min to complete this Stats Can survey on the impacts of #COVID19 that will be used to help asses the needs of communities, implement suitable support measures during and after the pandemic, and could become an important resource for future research https://t.co/ZVeuf7fImt	1	0.0	0.0	1.0
1224	1.3164E+18	".@nature endorses @JoeBiden >> ""We cannot stand by and let science be undermined. Joe Biden’s trust in truth, evidence, science and democracy make him the only choice in the US election."" https://t.co/zPRO4c3uHY"	1	0.0	0.0	1.0
1249	1.33845E+18	This looks like a great opportunity to get research in WASH published, with mentorship available too. Special issue of the H2open journal. https://t.co/DLBrcQx9QB @IWAPublishing #washtwitter #wash #sanitation #water #hygiene #SDGs	1	0.0	0.0	1.0
1250	1.33848E+18	Highly prestigious and competitive awards funded by the European Union to support scholars in pursuing ground breaking research have been made to five Edinburgh academics. @ERC_Research https://t.co/D9ngBbxLQS	1	0.0	0.0	1.0
16	gen_0	@RepCohen @SenAlexander @SenBobCorker pls funding #NIH funding to help fight #pancreaticcancer @PanCAN @PanCANMemphis #ifight4MyDad	1	0.0	0.0	1.0
145	gen_1	The who, what, when, where, and why of the @BloombergCities & @nesta_uk #Iteams research http://t.co/1tCfbw4QPI #innovation #publicsector	1	0.0	0.0	1.0
208	gen_2	Lupus Research Institute Awards $1-Million Grants to Discover What Causes Lupus http://t.co/aXopNmLyI7	1	0.0	0.0	1.0
252	gen_3	The House science committee anti-NSF witch hunt is now demanding information on grants in the physical sciences. http://t.co/2tfH4XUeLk	1	0.0	0.0	1.0
286	gen_4	#MSGDonated4Million to support the scientific study of Thalassemia & AIDS cure	1	0.0	0.0	1.0
357	gen_5	George #Boole Boolean logic inventor b OTD 1815: his Cork plaque https://t.co/y20LI0xGyQ #Boole200 @georgeboole200 https://t.co/3Ufu08KrrW	1	0.0	0.0	1.0
379	gen_6	VIDEO: Dr. Keith Flaherty talks about the genetics of cancer, #targetedtherapy, #clinicaltrials, precision medicine https://t.co/oFjd4YEEZe	1	0.0	0.0	1.0
425	gen_7	Brexit: the implications for life sciences https://t.co/9U7iNYwouw	1	0.0	0.0	1.0
