tweet_id,text,science_related,scientific_claim,scientific_reference,scientific_context,label
1.223881256343167e+18,On #WorldWetlandsDay we remind nations considering their Nationally Determined Contributions -NDCs- to fulfil their #ClimateAction plans & achieve targets under #ParisAgreement. that Wetlands are important carbon stores that function best when intact #WetlandBiodiversityMatters https://t.co/OfzahVQ81E,1,1.0,0.0,0.0,CLAIM_REF
1.1236239684628562e+18,@katythakkar1 @NeilWoodward20 PALM by @AndersonWinkler —> https://t.co/fSN9cntWvB. We used it successfully for this purpose via non-parametric route. Highly recommended piece of remarkably powerful statistical inference software.,1,0.0,0.0,1.0,CONTEXT
1.0740202312934564e+18,Nobody wants you till they think you’re in a relationship. Ain’t that some reverse psychology shit for you 😂,1,1.0,0.0,0.0,CLAIM_REF
1.0268891037096305e+18,"@anshulkundaje @NipsConference Would love to see MLCB as a full conference, with workshops in genomics, immunology, &c.",1,0.0,0.0,1.0,CONTEXT
7.957101609331261e+17,#Sepsis is a complication of infection that can be deadly. @ElanaGlow reports more here: https://t.co/f7NQDpBd0S via @medicaldaily,1,1.0,1.0,1.0,CLAIM_REF
7.24974398617215e+17,Despite their small brains ravens and crows are just as clever as chimps https://t.co/yr8EVMRaLE,1,1.0,1.0,1.0,CLAIM_REF
3.442568205520118e+17,@RepCohen @SenAlexander @SenBobCorker pls support #NIH funding to help fight #pancreaticcancer @PanCAN @PanCANMemphis #ifight4MyDad,1,0.0,0.0,1.0,CONTEXT
9.418617781783634e+17,"The forbidden words are “vulnerable,” “entitlement,” “diversity,” “transgender,” “fetus,” “evidence-based” and “science-based.” https://t.co/6Olvpyz5JR",1,0.0,0.0,1.0,CONTEXT
1.0551358636827402e+18,"Major new funding and a race and oral histories project for UCSD's new Institute of Arts & Humanities, a spooky events guide, tonight's (!) Vi Khi Nao reading at SDSU, and more for my first @voiceofsandiego Culture Report https://t.co/WESXjIUreb",1,0.0,0.0,1.0,CONTEXT
1.2945745594300948e+18,"Scientists discover way to make quantum states last 10,000 times longer https://t.co/Q3mvvLt1Sb #ComputerScience",1,1.0,1.0,1.0,CLAIM_REF
5.67527141903188e+17,Why Depression Is Underreported In Men http://t.co/wjMzvnOegD,1,1.0,1.0,1.0,CLAIM_REF
5.991790225521459e+17,"3mo after #DressGate, 3 research teams explore the science behind the #blueandblack / #whiteandgold dress http://t.co/7FwbJg0RpG @nytimes",1,0.0,1.0,1.0,CLAIM_REF
1.338483958397481e+18,Highly prestigious and competitive awards funded by the European Union to support scholars in pursuing ground breaking research have been made to five Edinburgh academics. @ERC_Research https://t.co/D9ngBbxLQS,1,0.0,0.0,1.0,CONTEXT
3.442568205520118e+17,@RepCohen @SenAlexander @SenBobCorker pls support #NIH funding to help fight #pancreaticcancer @PanCAN @PanCANMemphis #ifight4MyDad,1,0.0,0.0,1.0,CONTEXT
7.109628140185682e+17,How is @UChicagoIME shaping the future of science? Find out on April 6: https://t.co/bUwFwv58SO https://t.co/tLCunXaU4n,1,0.0,0.0,1.0,CONTEXT
6.851521472022938e+17,"Hard work NEVER fails, start working, stop complaining. If you work for it, you'll appreciate it! 💯",1,1.0,0.0,0.0,CLAIM_REF
5.864764589079593e+17,Companies report 48% increase in attempted cyber security breaches http://t.co/wUdCJb7y8v #DGInsights #cybersecurity http://t.co/a38n3hZg70,1,1.0,0.0,0.0,CLAIM_REF
7.185291885259612e+17,How Employment Can Change the Life of Someone with a Disability https://t.co/VxAtaX7qi5,1,1.0,0.0,0.0,CLAIM_REF
9.582930750293852e+17,Gender Discrimination in Science Is Especially Common https://t.co/o8rITBjcSs A new @pewresearch report shows women face more workplace hurdles in STEM jobs than in non-STEM jobs. Via @500womensci https://t.co/IKjDV9hsNz,1,1.0,1.0,1.0,CLAIM_REF
1.338483958397481e+18,Highly prestigious and competitive awards funded by the European Union to support scholars in pursuing ground breaking research have been made to five Edinburgh academics. @ERC_Research https://t.co/D9ngBbxLQS,1,0.0,0.0,1.0,CONTEXT
3.621774415963218e+17,Caution! 3D Printers Could Cause Health Problems. Find out more here: http://t.co/BRAwvRgq28,1,1.0,0.0,0.0,CLAIM_REF
1.1414807941181522e+18,"Kefir Health Benefits: Kefir Milk Grains last indefinitely. Kefir evidence suggests probiotics can alleviate many digestive problems, incl. irritable bowel syndrome & ulcers from H. pylori infection BUY HERE https://t.co/UXq872e3Oq https://t.co/Omddg6LmLE",1,1.0,0.0,0.0,CLAIM_REF
1.3131756836449526e+18,"Priority for future research on impact of Covid on suicide/self-harm is role of inequalities that are a feature of both - economic, regional & ethnic. Once we know the effect on overall numbers, this becomes the key question.",1,1.0,0.0,1.0,CLAIM_REF
8.992069108466647e+17,@blynntopsfield wow lots of cancer research supports trump - no surprise,1,0.0,0.0,1.0,CONTEXT
5.278238737993851e+17,Lupus Research Institute Awards $1-Million Grants to Discover What Causes Lupus http://t.co/aXopNmLyI7,1,0.0,0.0,1.0,CONTEXT
1.235763801473024e+18,"Freeman J. Dyson, a mathematical prodigy who left his mark on subatomic physics before gaining public renown as a writer and technological visionary, has died https://t.co/IDtWxjBUsk",1,0.0,0.0,1.0,CONTEXT
4.4220764389390336e+17,Spice up your diet for greater fat loss: http://t.co/la5L94hm8p,1,1.0,1.0,1.0,CLAIM_REF
6.021789542675251e+17,"#PhysicalActivity is imp at every age, esp bc it can help strengthen bones & muscles & prevent falls. #ActiveAgeing http://t.co/B7gXec7gCG",1,1.0,0.0,0.0,CLAIM_REF
8.804004486451569e+17,The Rise of bilingual #sciencejournalism #ECSJ2017 @jarimakinen @nuriajar @swaforini @fedkukso https://t.co/3P7gdyQUyb,1,0.0,0.0,1.0,CONTEXT
1.0551358636827402e+18,"Major new funding and a race and oral histories project for UCSD's new Institute of Arts & Humanities, a spooky events guide, tonight's (!) Vi Khi Nao reading at SDSU, and more for my first @voiceofsandiego Culture Report https://t.co/WESXjIUreb",1,0.0,0.0,1.0,CONTEXT
1.1450121754188676e+18,UN and EU propaganda by socialist media compares 2019 data of built surfaces with 2003 data of tampered temperature database. Fact: France has a record 50°C heat wave in 1930 and similar and higher temperature in Spain etc. https://t.co/jtGv6gqhq3,1,1.0,0.0,0.0,CLAIM_REF
8.870502365307658e+17,Keep checking in on latest @ealcs1 articles. Soon roundtable on @G_A_Musila's landmark book!#MyTwitterAnniversary https://t.co/T3MqpEjemP https://t.co/AWzGFaGcOE,1,0.0,0.0,1.0,CONTEXT
1.311604337756582e+18,Finally out in @NatureGenet : Phenome-wide Mendelian randomization mapping the influence of the plasma proteome on complex diseases https://t.co/7UQUM1SGu1. It comes with a nice query tool: https://t.co/DiHManDi6T #proteomics #pQTL,1,0.0,1.0,1.0,CLAIM_REF
5.3456345409572864e+17,Perfect teeth are a turn on,1,1.0,0.0,0.0,CLAIM_REF
1.1277101391239496e+18,"Join us for the Franklin First UMC BioBlitz on Saturday, May 18 at the Franklin First UMC Main Campus. Here scientists, families, students, teachers, and the community work together to get a snapshot of the ""wild"" spaces of our 107-acre campus. Register: https://t.co/wM5M139iqG https://t.co/1A3Eh6gVHO",1,0.0,0.0,1.0,CONTEXT
5.278238737993851e+17,Lupus Research Institute Awards $1-Million Grants to Discover What Causes Lupus http://t.co/aXopNmLyI7,1,0.0,0.0,1.0,CONTEXT
7.042329396436623e+17,We've all got an extra day! What'll you do with yours? Why not read Susheila Nasta's intro to our latest issue: https://t.co/xcK5UawcNH,1,0.0,1.0,1.0,CLAIM_REF
7.30415702281171e+17,Highway noise deters communication between birds https://t.co/dB9He0XZhk,1,1.0,1.0,1.0,CLAIM_REF
9.418617781783634e+17,"The forbidden words are “vulnerable,” “entitlement,” “diversity,” “transgender,” “fetus,” “evidence-based” and “science-based.” https://t.co/6Olvpyz5JR",1,0.0,0.0,1.0,CONTEXT
3.285244266583286e+17,Does daily routine help prevent problems with bipolar disorder http://t.co/XGUfUDoLJB,1,1.0,0.0,0.0,CLAIM_REF
9.833450427219313e+17,"Just touched down in Japan to visit Fukushima. One of the most surprising things I've learned is about non-radiation related harms, often due to misunderstandings *of* radiation. Social determinants of health are ignored, to everyone's peril. So complex. https://t.co/ehy4uJvkjx https://t.co/fOAojXm1UJ",1,0.0,1.0,1.0,CLAIM_REF
7.423682486000026e+17,"The War On Science: What It Is And How To Win It [Greg Laden's Blog]: Thinker, writer, and ind... https://t.co/n0R0dmssXQ #Science #nTLD",1,0.0,0.0,1.0,CONTEXT
7.079720183444316e+17,Brexit: the implications for life sciences https://t.co/9U7iNYwouw,1,0.0,0.0,1.0,CONTEXT
1.2939089401665946e+18,"Today the El Paso Department of Health reports 20 COVID-19 deaths. While this is the highest single-day increase, the deaths did not occur on the same day. https://t.co/p6NmrYpR0U",1,1.0,0.0,0.0,CLAIM_REF
6.747305425296876e+17,How will #climatechange affect food security? https://t.co/Ns7eyq9Pn5 #COP21 https://t.co/eleF4SDNdM,1,1.0,1.0,1.0,CLAIM_REF
6.613106772068557e+17,George #Boole Boolean logic inventor b OTD 1815: his Cork plaque https://t.co/y20LI0xGyQ #Boole200 @georgeboole200 https://t.co/3Ufu08KrrW,1,0.0,0.0,1.0,CONTEXT
6.116156603937997e+17,"Near-fasting for 5 days a month reduces body fat, study finds (w/link): http://t.co/aTs1ZzTJKZ http://t.co/hhZDyVEPCy",1,1.0,1.0,1.0,CLAIM_REF
6.010246547659858e+17,#MSGDonated4Million to support the research of Thalassemia & AIDS cure,1,0.0,0.0,1.0,CONTEXT
1.2209533128679342e+18,Scientists capture molecular maps of animal tissue with unprecedented detail - https://t.co/5Piti5xYZR - +GENERAL PHYSICS LABORATORY (GPL) Scientists capture molecular maps of animal tissue with unprecedented detail https://t.co/5Piti5xYZR https://t.co/FeqMWdlABN,1,1.0,1.0,1.0,CLAIM_REF
5.975341458086052e+17,"More Sex Doesn’t Lead To More Happiness, Reveals New Study. Surprised? – Tech Times http://t.co/jtKodFKWmV",1,1.0,0.0,0.0,CLAIM_REF
1.2355462827998863e+18,Congratulations to @iliciub1 for receiving the Puskas Memorial Fellowship https://t.co/oqFTMuyFHq Ilinca studies malaria transmission dynamics with a focus on within-vector parasite interactions #WomenInSTEM @womeninmalaria @PurdueBiolSci @PurdueEEB,1,0.0,0.0,1.0,CONTEXT
7.109628140185682e+17,How is @UChicagoIME shaping the future of science? Find out on April 6: https://t.co/bUwFwv58SO https://t.co/tLCunXaU4n,1,0.0,0.0,1.0,CONTEXT
5.590507053741548e+17,".@Oprah Nuclear weapons are a real, deadly problem that entire popul. of world must deal with http://t.co/6SEM76ud2c #SaveFukuChildren",1,1.0,0.0,0.0,CLAIM_REF
9.418617781783634e+17,"The forbidden words are “vulnerable,” “entitlement,” “diversity,” “transgender,” “fetus,” “evidence-based” and “science-based.” https://t.co/6Olvpyz5JR",1,0.0,0.0,1.0,CONTEXT
4.4214264425732096e+17,What the New HIV Breakthroughs Mean for the Future of the Disease | Healthy Living - Yahoo Shine http://t.co/f1qN57RHHO,1,0.0,1.0,1.0,CLAIM_REF
5.77264538376151e+17,"People with sight loss can face at least 25% higher costs for everyday living, says new study http://t.co/c7wfVnwQ1Y",1,1.0,1.0,1.0,CLAIM_REF
7.079720183444316e+17,Brexit: the implications for life sciences https://t.co/9U7iNYwouw,1,0.0,0.0,1.0,CONTEXT
4.835871576770642e+17,"The who, what, when, where, and why of the @BloombergCities & @nesta_uk #Iteams research http://t.co/1tCfbw4QPI #innovation #publicsector",1,0.0,0.0,1.0,CONTEXT
4.969633341982925e+17,"""Take aspirin every day for 10 years and cut your chance of bowel/stomach cancer but increase your chance of a stroke or internal bleeding.""",1,1.0,0.0,0.0,CLAIM_REF
5.785403282248458e+17,"via @medical_xpress A new in vitro (test tube) study, ""Dietary functional benefits of Bartlet... http://t.co/Qv1C1GjQin #UFO4UBlogHealth",1,0.0,1.0,1.0,CLAIM_REF
8.182194928871997e+17,Pain changes people.,1,1.0,0.0,0.0,CLAIM_REF
1.2181375797673329e+18,Discuss. https://t.co/dCbMs4MjB6,1,0.0,1.0,1.0,CLAIM_REF
4.835871576770642e+17,"The who, what, when, where, and why of the @BloombergCities & @nesta_uk #Iteams research http://t.co/1tCfbw4QPI #innovation #publicsector",1,0.0,0.0,1.0,CONTEXT
7.243056526469612e+17,Benefits of music: - Stress relief - Boost immunity - Reduce heart disease - Enhances emotional strength - Boost self esteem,1,1.0,0.0,0.0,CLAIM_REF
8.804004486451569e+17,The Rise of bilingual #sciencejournalism #ECSJ2017 @jarimakinen @nuriajar @swaforini @fedkukso https://t.co/3P7gdyQUyb,1,0.0,0.0,1.0,CONTEXT
1.2407174376010424e+18,"We know that #coronavirus is a cause for concern and stress for many. Whether you're #WorkingFromHome, #SocialDistancing or #SelfIsolating, it's important to look after our wellbeing. Find out how you can support your mental health: https://t.co/f0D8tTQvpx https://t.co/JgfT7Lcs9T",1,1.0,0.0,0.0,CLAIM_REF
4.835871576770642e+17,"The who, what, when, where, and why of the @BloombergCities & @nesta_uk #Iteams research http://t.co/1tCfbw4QPI #innovation #publicsector",1,0.0,0.0,1.0,CONTEXT
1.235763801473024e+18,"Freeman J. Dyson, a mathematical prodigy who left his mark on subatomic physics before gaining public renown as a writer and technological visionary, has died https://t.co/IDtWxjBUsk",1,0.0,0.0,1.0,CONTEXT
5.721724645805179e+17,Check out B HEALING STONE & MAGNET PILLOW (THERPIC)HELPS STOP PAIN IN THE BODY http://t.co/3V9oG2aeHV via @eBay,1,1.0,0.0,0.0,CLAIM_REF
6.761258816817275e+17,"VIDEO: Dr. Keith Flaherty talks about the genetics of cancer, #targetedtherapy, #clinicaltrials, precision medicine https://t.co/oFjd4YEEZe",1,0.0,0.0,1.0,CONTEXT
5.090580308694139e+17,"What is the aggregate economic rate of return to foreign #aid? | Channing Arndt, Sam Jones, and Finn Tarp, WIDER http://t.co/xAikUtglDp",1,1.0,1.0,1.0,CLAIM_REF
1.3136059034641818e+18,"@Ali_at_home @Juneo_x @magoniareview @JuliaHB1 @WomensPrize Trans people support only trans people. Ask Lesbians whose dating sites are infested with men. I don't buy your thinking, you won't persuade me so goodnight.",1,1.0,0.0,0.0,CLAIM_REF
7.18177685701333e+17,"Did someone ask for a giant, bone-crushing weasel relative? (extinct, thankfully!) https://t.co/bTEMhBJVfd @PLOSONE https://t.co/gMq7iz9tgZ",1,0.0,1.0,1.0,CLAIM_REF
4.6621632275009126e+17,"#Beijing, #China sees significant increase of armed #police presence on streets http://t.co/HaTeA4kg08",1,1.0,0.0,0.0,CLAIM_REF
1.3384501137657897e+18,"This looks like a great opportunity to get research in WASH published, with mentorship available too. Special issue of the H2open journal. https://t.co/DLBrcQx9QB @IWAPublishing #washtwitter #wash #sanitation #water #hygiene #SDGs",1,0.0,0.0,1.0,CONTEXT
9.855802089243076e+17,"Thank you Drs. @dgarmstrong and @bijan_najafi for your guidance! A true honor. | Health Sensors, Smart Home Devices, and the Internet of Medical Things: An Opportunity for Dramatic Improvement in Care for the Lower Extremity Complications of Diabetes. https://t.co/3bCgUBhIRz https://t.co/EKMBlXdl3b",1,1.0,1.0,1.0,CLAIM_REF
3.449062833605919e+17,Poverty is the greatest cause behind child labour. #RisePakistan,1,1.0,0.0,0.0,CLAIM_REF
7.69465842278867e+17,"Change is essential for growth, but if we’re not under leadership of Holy Spirit, what will we become? https://t.co/9YvxyLUKXV",1,1.0,0.0,0.0,CLAIM_REF
1.1236239684628562e+18,@katythakkar1 @NeilWoodward20 PALM by @AndersonWinkler —> https://t.co/fSN9cntWvB. We used it successfully for this purpose via non-parametric route. Highly recommended piece of remarkably powerful statistical inference software.,1,0.0,0.0,1.0,CONTEXT
9.183004438051268e+17,Combination treatment targeting glucose in advanced brain cancer shows promising results in… https://t.co/hLvMiI9nWb https://t.co/G4Qtt83sJl,1,1.0,1.0,1.0,CLAIM_REF
8.143389736654766e+17,"RT HealingMB: Stressed? Stretching reduces stress, increasing circulation, reducing pain etc #Healing #Yoga... https://t.co/XTyqkcaSBt",1,1.0,0.0,0.0,CLAIM_REF
1.1121966920513208e+18,"RT @thakurfdn: @thakurfdn announces investigative grants for reporting in #publichealth INR 500,000 for six month reporting assignment; freedom to publish in media-house of your choice. Apply on-line starting April 20, 2019 at https://t.co/4ZBUnqrtaJ https://t.co/8ZLlaqJhM6",1,0.0,0.0,1.0,CONTEXT
1.1277101391239496e+18,"Join us for the Franklin First UMC BioBlitz on Saturday, May 18 at the Franklin First UMC Main Campus. Here scientists, families, students, teachers, and the community work together to get a snapshot of the ""wild"" spaces of our 107-acre campus. Register: https://t.co/wM5M139iqG https://t.co/1A3Eh6gVHO",1,0.0,0.0,1.0,CONTEXT
9.300587179068334e+17,Inclusion health: addressing the causes of the causes #SDOH @MichaelMarmot https://t.co/5FuQRe35rT,1,0.0,1.0,1.0,CLAIM_REF
6.010246547659858e+17,#MSGDonated4Million to support the research of Thalassemia & AIDS cure,1,0.0,0.0,1.0,CONTEXT
1.000441528823763e+18,"BREAKING: Astronaut Alan Bean, fourth man to walk on moon, dies at 86 https://t.co/LPWIb4BN3U",1,0.0,0.0,1.0,CONTEXT
6.262759956460626e+17,#Deals : New Improved Unique Color Therapy Lamps Light Promotes Wellness Health http://t.co/NJTKhFgizu #Beauty … http://t.co/u65daPcbA6,1,1.0,0.0,0.0,CLAIM_REF
1.0551358636827402e+18,"Major new funding and a race and oral histories project for UCSD's new Institute of Arts & Humanities, a spooky events guide, tonight's (!) Vi Khi Nao reading at SDSU, and more for my first @voiceofsandiego Culture Report https://t.co/WESXjIUreb",1,0.0,0.0,1.0,CONTEXT
1.2237775726198006e+18,Meditation – how it can benefit both your mental and physical health. Learn more about this essential health and wellness practice https://t.co/crwnW2k2LF https://t.co/FrKffUrFij,1,1.0,1.0,1.0,CLAIM_REF
7.079720183444316e+17,Brexit: the implications for life sciences https://t.co/9U7iNYwouw,1,0.0,0.0,1.0,CONTEXT
5.688000683602821e+17,The House science committee anti-NSF witch hunt is now demanding information on grants in the physical sciences. http://t.co/2tfH4XUeLk,1,0.0,0.0,1.0,CONTEXT
9.312153181979076e+17,"Florence & Herbert Irving have given $700 million to @Columbia & @nyphospital to dramatically advance #cancer research & treatment, building on 3 decades of support for @ColumbiaMed & @columbiacancer https://t.co/Ql7o8H7Q5J",1,0.0,0.0,1.0,CONTEXT
4.835871576770642e+17,"The who, what, when, where, and why of the @BloombergCities & @nesta_uk #Iteams research http://t.co/1tCfbw4QPI #innovation #publicsector",1,0.0,0.0,1.0,CONTEXT
4.739243662420214e+17,@SenatorParker New York State must not set a precedent of passing laws that support quackery. Here's a great post: http://t.co/atM6hdDzMq,1,0.0,1.0,1.0,CLAIM_REF
9.358911408758374e+17,Delaying hip fracture surgery for 1 day tied to slightly higher mortality risk https://t.co/YrMEfiUZJy @JAMA_current https://t.co/KvM67kV1pu,1,1.0,1.0,1.0,CLAIM_REF
6.850641826020188e+17,Upright positions in the first stage of labour reduces the duration of labour and the risk of C-section https://t.co/Xua1F6CqUz,1,1.0,1.0,1.0,CLAIM_REF
1.0425810328289812e+18,"@YvanDutil @PolAnimalAus @suckmysav @Dinkeldash @dvibrationz @CrispyCX @CJlegalBeagle @miked194765 @thefutureBigly @FredFoxyGuy @FriendsOScience @peden_c @blaubok @GillesnFio @RushhourP @HansConser @mspence6 @EthonRaptor @RegimeChangeBC @JPolov @NikolovScience @Pork_Kebab @CentralFLBoy @LifeIsThermal @prof_SJGreene @bjjuhl58 @alan_poirier @ned2au @Calimer0c0mplex @NDPnomore @SimonMaxfield8 @The_ClimateGuy @DarrenBurchill @SteveSGoddard @tigerzntl @brandondaly2018 @L_Wallace12 @StuartBirdman2 @WeiZhangAtmos @Jimmyha33 @SnakeBi14457783 @CriticalStress_ @HaddockAdhoc @Dan55645 @JohnPisulaMBA @Billybobtn @TammyJParadis @MdulaOblngotcha @drwaheeduddin @ViscountRedmund Another Nobel Laureate, Dr Kary Mullis, on the BS of AGW. ""Climatology is a joke"" https://t.co/do01dxQIC0",1,1.0,0.0,1.0,CLAIM_REF
5.345847772573901e+17,"A fifth of US high school students use tobacco, finds survey http://t.co/CDEj38byNb",1,1.0,1.0,1.0,CLAIM_REF
9.740222883655476e+17,Using a “Cookie” Mentality to Increase Patient Satisfaction and Collect More Payments #techblogs #startups https://t.co/MKoYE4Rlum,1,1.0,0.0,0.0,CLAIM_REF
6.613106772068557e+17,George #Boole Boolean logic inventor b OTD 1815: his Cork plaque https://t.co/y20LI0xGyQ #Boole200 @georgeboole200 https://t.co/3Ufu08KrrW,1,0.0,0.0,1.0,CONTEXT
1.235690411026346e+18,"@ComfortablySmug @EricTrump While Trump didn't explicitly say that sick Americans should go to work, he did state that those with mild coronavirus cases can still recover while going about their daily lives — an assertion that contradicts public health officials' recommendations on how to manage the illness",1,1.0,0.0,0.0,CLAIM_REF
1.2937694015067914e+18,"HCQ saves lives! ""Why would the non-doctors, Google, Twitter, Facebook, try to stop people from getting something that really does help people? It certainly helped me."" Rep. Louie Gohmert to Newsmax TV: They Wanted Me to 'Just Die'; HCQ Saved Me https://t.co/39mGOvQyDy",1,1.0,0.0,0.0,CLAIM_REF
1.0458468018767668e+18,"States herself trauma causes norepinephrine to imprint memories on the hippocampus. Yet, can't remember anything. #ConfirmKavanaughNow https://t.co/pm2XhJOOeb",1,1.0,0.0,0.0,CLAIM_REF
6.613106772068557e+17,George #Boole Boolean logic inventor b OTD 1815: his Cork plaque https://t.co/y20LI0xGyQ #Boole200 @georgeboole200 https://t.co/3Ufu08KrrW,1,0.0,0.0,1.0,CONTEXT
1.3384501137657897e+18,"This looks like a great opportunity to get research in WASH published, with mentorship available too. Special issue of the H2open journal. https://t.co/DLBrcQx9QB @IWAPublishing #washtwitter #wash #sanitation #water #hygiene #SDGs",1,0.0,0.0,1.0,CONTEXT
4.135271152301179e+17,A lucky find of a toe fossil unlocks a genetic encyclopedia for neanderthals http://t.co/gfjo79RuSv,1,1.0,1.0,1.0,CLAIM_REF
8.042689488753459e+17,Indian real estate to see an increase of 4.2 mn units across 8 cities in the next 5 years » https://t.co/wFX4fWcUyk,1,1.0,0.0,0.0,CLAIM_REF
1.2355462827998863e+18,Congratulations to @iliciub1 for receiving the Puskas Memorial Fellowship https://t.co/oqFTMuyFHq Ilinca studies malaria transmission dynamics with a focus on within-vector parasite interactions #WomenInSTEM @womeninmalaria @PurdueBiolSci @PurdueEEB,1,0.0,0.0,1.0,CONTEXT
1.178718161438298e+18,@Tehelka Couldn’t agree more! Kudos to @narendramodi for speaking his #MannkiBaat about this. #VapeFreeFuture https://t.co/ovhCLTDufG,1,0.0,1.0,1.0,CLAIM_REF
6.854691594303365e+17,#EurekaMag The eclosion hormone its release by the brain and its action on the central nervous system of silk moths https://t.co/KxuniG4ewC,1,1.0,1.0,1.0,CLAIM_REF
6.142545223203348e+17,Treatment of #MetastaticColorectalCancer: focus on #panitumumab: http://t.co/COfHoJfk63 http://t.co/rmP7WnSmMy,1,0.0,1.0,1.0,CLAIM_REF
5.126059909536973e+17,This #ImplementationScience article describes an intervention program aimed at reducing late life depression symptom…/buff.ly/1tWWwz9,1,0.0,1.0,1.0,CLAIM_REF
